"Year"	"Sample Date"	"Plot"	"Heat Treatment"	"Species"	"Mass (g/m2)"
2011	8/15/2011 0:00	176	Control	Liatris aspera	41.23
2011	8/15/2011 0:00	176	Control	Lupinus perennis	2.13
2011	8/15/2011 0:00	176	Control	Panicum virgatum	34.93
2011	8/15/2011 0:00	176	Control	Poa pratensis	0.3
2011	8/15/2011 0:00	176	Control	Polygonum tenue	0.27
2011	8/15/2011 0:00	176	Control	Schizachyrium scoparium	0.4
2011	8/15/2011 0:00	176	Control	Solidago nemoralis	0.03
2011	8/15/2011 0:00	176	Control	Sorghastrum nutans	3.07
2011	8/15/2011 0:00	176	High	Bouteloua gracilis	0.5
2011	8/15/2011 0:00	176	High	Cyperus sp.	0.03
2011	8/15/2011 0:00	176	High	Koeleria cristata	0.43
2011	8/15/2011 0:00	176	High	Liatris aspera	51.2
2011	8/15/2011 0:00	176	High	Miscellaneous litter	11.33
2011	8/15/2011 0:00	176	High	Panicum virgatum	29.2
2011	8/15/2011 0:00	176	High	Poa pratensis	0.77
2011	8/15/2011 0:00	176	High	Schizachyrium scoparium	0.63
2011	8/15/2011 0:00	176	High	Sorghastrum nutans	10.7
2011	8/15/2011 0:00	176	Low	Agrostis scabra	0.67
2011	8/15/2011 0:00	176	Low	Cyperus sp.	1.1
2011	8/15/2011 0:00	176	Low	Koeleria cristata	0.43
2011	8/15/2011 0:00	176	Low	Liatris aspera	86.6
2011	8/15/2011 0:00	176	Low	Lupinus perennis	6.17
2011	8/15/2011 0:00	176	Low	Miscellaneous litter	3.73
2011	8/15/2011 0:00	176	Low	Panicum virgatum	23.6
2011	8/15/2011 0:00	176	Low	Poa pratensis	1.63
2011	8/15/2011 0:00	176	Low	Solidago nemoralis	0.37
2011	8/15/2011 0:00	176	Low	Sorghastrum nutans	21.83
2011	8/15/2011 0:00	176	Low	Sporobolus cryptandrus	0.33
2011	8/15/2011 0:00	201	Control	Achillea millefolium(lanulosa)	0.03
2011	8/15/2011 0:00	201	Control	Agropyron repens	1.67
2011	8/15/2011 0:00	201	Control	Bouteloua gracilis	1.13
2011	8/15/2011 0:00	201	Control	Lespedeza capitata	21.8
2011	8/15/2011 0:00	201	Control	Panicum oligosanthes	0.87
2011	8/15/2011 0:00	201	Control	Petalostemum purpureum	267.57
2011	8/15/2011 0:00	201	Control	Poa pratensis	11.93
2011	8/15/2011 0:00	201	Control	Quercus ellipsoidalis	0.27
2011	8/15/2011 0:00	201	Control	Schizachyrium scoparium	1.8
2011	8/15/2011 0:00	201	Control	Sorghastrum nutans	158.9
2011	8/15/2011 0:00	201	Control	Taraxicum officinalis	0.37
2011	8/15/2011 0:00	201	High	Agropyron repens	3.8
2011	8/15/2011 0:00	201	High	Cyperus sp.	0.37
2011	8/15/2011 0:00	201	High	Digitaria sp.	0.8
2011	8/15/2011 0:00	201	High	Lespedeza capitata	82.6
2011	8/15/2011 0:00	201	High	Miscellaneous litter	6.23
2011	8/15/2011 0:00	201	High	Petalostemum purpureum	661.07
2011	8/15/2011 0:00	201	High	Poa pratensis	9.07
2011	8/15/2011 0:00	201	High	Sorghastrum nutans	29.1
2011	8/15/2011 0:00	201	Low	Agropyron repens	8.53
2011	8/15/2011 0:00	201	Low	Agrostis scabra	0.43
2011	8/15/2011 0:00	201	Low	Andropogon gerardi	6.03
2011	8/15/2011 0:00	201	Low	Bouteloua gracilis	0.03
2011	8/15/2011 0:00	201	Low	Cyperus sp.	0.03
2011	8/15/2011 0:00	201	Low	Digitaria sp.	3.07
2011	8/15/2011 0:00	201	Low	Lespedeza capitata	45.27
2011	8/15/2011 0:00	201	Low	Panicum oligosanthes	0.43
2011	8/15/2011 0:00	201	Low	Panicum virgatum	1.13
2011	8/15/2011 0:00	201	Low	Petalostemum purpureum	389.03
2011	8/15/2011 0:00	201	Low	Poa pratensis	6.13
2011	8/15/2011 0:00	201	Low	Schizachyrium scoparium	2.37
2011	8/15/2011 0:00	201	Low	Sorghastrum nutans	27.13
2011	8/15/2011 0:00	202	Control	Achillea millefolium(lanulosa)	17.53
2011	8/15/2011 0:00	202	Control	Amorpha canescens	20.4
2011	8/15/2011 0:00	202	Control	Andropogon gerardi	142.07
2011	8/15/2011 0:00	202	Control	Asclepias tuberosa	1.23
2011	8/15/2011 0:00	202	Control	Carex sp.	10.87
2011	8/15/2011 0:00	202	Control	Lespedeza capitata	0.1
2011	8/15/2011 0:00	202	Control	Liatris aspera	0.33
2011	8/15/2011 0:00	202	Control	Linaria vulgaris	0.5
2011	8/15/2011 0:00	202	Control	Lupinus perennis	36.97
2011	8/15/2011 0:00	202	Control	Monarda fistulosa	17.43
2011	8/15/2011 0:00	202	Control	Poa pratensis	58.97
2011	8/15/2011 0:00	202	Control	Schizachyrium scoparium	2.33
2011	8/15/2011 0:00	202	Control	Solidago rigida	52.57
2011	8/15/2011 0:00	202	Control	Sorghastrum nutans	33.97
2011	8/15/2011 0:00	202	Control	Taraxicum officinalis	0.03
2011	8/15/2011 0:00	202	High	Achillea millefolium(lanulosa)	2.8
2011	8/15/2011 0:00	202	High	Amorpha canescens	16.97
2011	8/15/2011 0:00	202	High	Andropogon gerardi	324.77
2011	8/15/2011 0:00	202	High	Asclepias tuberosa	0.03
2011	8/15/2011 0:00	202	High	Lupinus perennis	61.77
2011	8/15/2011 0:00	202	High	Panicum oligosanthes	0.2
2011	8/15/2011 0:00	202	High	Poa pratensis	77.37
2011	8/15/2011 0:00	202	High	Schizachyrium scoparium	29
2011	8/15/2011 0:00	202	High	Solidago nemoralis	3.03
2011	8/15/2011 0:00	202	High	Sorghastrum nutans	89.6
2011	8/15/2011 0:00	202	Low	Achillea millefolium(lanulosa)	8.13
2011	8/15/2011 0:00	202	Low	Amorpha canescens	30.2
2011	8/15/2011 0:00	202	Low	Andropogon gerardi	113.97
2011	8/15/2011 0:00	202	Low	Asclepias tuberosa	8.5
2011	8/15/2011 0:00	202	Low	Lespedeza capitata	7.1
2011	8/15/2011 0:00	202	Low	Linaria vulgaris	3.8
2011	8/15/2011 0:00	202	Low	Lupinus perennis	72.47
2011	8/15/2011 0:00	202	Low	Monarda fistulosa	3.17
2011	8/15/2011 0:00	202	Low	Panicum oligosanthes	0.1
2011	8/15/2011 0:00	202	Low	Poa pratensis	60.33
2011	8/15/2011 0:00	202	Low	Schizachyrium scoparium	2.47
2011	8/15/2011 0:00	202	Low	Solidago nemoralis	50.67
2011	8/15/2011 0:00	202	Low	Solidago rigida	63.93
2011	8/15/2011 0:00	202	Low	Sorghastrum nutans	32.9
2011	8/15/2011 0:00	220	Control	Achillea millefolium(lanulosa)	15.2
2011	8/15/2011 0:00	220	Control	Amorpha canescens	18.9
2011	8/15/2011 0:00	220	Control	Andropogon gerardi	120.63
2011	8/15/2011 0:00	220	Control	Bouteloua gracilis	0.83
2011	8/15/2011 0:00	220	Control	Lespedeza capitata	24.54
2011	8/15/2011 0:00	220	Control	Lupinus perennis	50.04
2011	8/15/2011 0:00	220	Control	Panicum perlongum	0.03
2011	8/15/2011 0:00	220	Control	Panicum virgatum	0.3
2011	8/15/2011 0:00	220	Control	Petalostemum purpureum	0.97
2011	8/15/2011 0:00	220	Control	Poa pratensis	51.2
2011	8/15/2011 0:00	220	Control	Schizachyrium scoparium	77.87
2011	8/15/2011 0:00	220	Control	Solidago rigida	69.78
2011	8/15/2011 0:00	220	Control	Sorghastrum nutans	11.26
2011	8/15/2011 0:00	220	High	Achillea millefolium(lanulosa)	7.47
2011	8/15/2011 0:00	220	High	Amorpha canescens	51.6
2011	8/15/2011 0:00	220	High	Andropogon gerardi	127.67
2011	8/15/2011 0:00	220	High	Bouteloua gracilis	0.03
2011	8/15/2011 0:00	220	High	Cyperus sp.	0.03
2011	8/15/2011 0:00	220	High	Lespedeza capitata	50.83
2011	8/15/2011 0:00	220	High	Lupinus perennis	70.27
2011	8/15/2011 0:00	220	High	Miscellaneous litter	2.07
2011	8/15/2011 0:00	220	High	Monarda fistulosa	15.7
2011	8/15/2011 0:00	220	High	Petalostemum purpureum	3.27
2011	8/15/2011 0:00	220	High	Poa pratensis	57.97
2011	8/15/2011 0:00	220	High	Schizachyrium scoparium	35.13
2011	8/15/2011 0:00	220	High	Sorghastrum nutans	7.5
2011	8/15/2011 0:00	220	Low	Andropogon gerardi	105
2011	8/15/2011 0:00	220	Low	Lespedeza capitata	127.7
2011	8/15/2011 0:00	220	Low	Lupinus perennis	50.97
2011	8/15/2011 0:00	220	Low	Petalostemum purpureum	136.37
2011	8/15/2011 0:00	220	Low	Poa pratensis	55.27
2011	8/15/2011 0:00	220	Low	Schizachyrium scoparium	69.93
2011	8/15/2011 0:00	220	Low	Solidago rigida	1.27
2011	8/15/2011 0:00	220	Low	Sorghastrum nutans	11.23
2011	8/15/2011 0:00	223	Control	Aristida basiramea	1.37
2011	8/15/2011 0:00	223	Control	Cyperus sp.	0.33
2011	8/15/2011 0:00	223	Control	Koeleria cristata	22.4
2011	8/15/2011 0:00	223	Control	Liatris aspera	118.9
2011	8/15/2011 0:00	223	Control	Miscellaneous litter	12.83
2011	8/15/2011 0:00	223	Control	Monarda fistulosa	0.37
2011	8/15/2011 0:00	223	Control	Panicum perlongum	0.07
2011	8/15/2011 0:00	223	Control	Schizachyrium scoparium	0.37
2011	8/15/2011 0:00	223	High	Aristida basiramea	0.53
2011	8/15/2011 0:00	223	High	Bouteloua gracilis	0.03
2011	8/15/2011 0:00	223	High	Koeleria cristata	26.5
2011	8/15/2011 0:00	223	High	Liatris aspera	137.93
2011	8/15/2011 0:00	223	High	Lupinus perennis	0.47
2011	8/15/2011 0:00	223	High	Miscellaneous litter	11.3
2011	8/15/2011 0:00	223	High	Poa pratensis	0.57
2011	8/15/2011 0:00	223	High	Schizachyrium scoparium	0.63
2011	8/15/2011 0:00	223	Low	Bouteloua gracilis	0.03
2011	8/15/2011 0:00	223	Low	Cyperus sp.	1
2011	8/15/2011 0:00	223	Low	Koeleria cristata	26.17
2011	8/15/2011 0:00	223	Low	Liatris aspera	94.03
2011	8/15/2011 0:00	223	Low	Lupinus perennis	0.23
2011	8/15/2011 0:00	223	Low	Poa pratensis	0.8
2011	8/15/2011 0:00	223	Low	Schizachyrium scoparium	0.57
2011	8/15/2011 0:00	229	Control	Andropogon gerardi	2.4
2011	8/15/2011 0:00	229	Control	Bouteloua gracilis	0.03
2011	8/15/2011 0:00	229	Control	Crepis tectorum	0.33
2011	8/15/2011 0:00	229	Control	Petalostemum purpureum	38.4
2011	8/15/2011 0:00	229	Control	Poa pratensis	2.03
2011	8/15/2011 0:00	229	Control	Schizachyrium scoparium	131.53
2011	8/15/2011 0:00	229	Control	Taraxicum officinalis	0.03
2011	8/15/2011 0:00	229	High	Andropogon gerardi	4.6
2011	8/15/2011 0:00	229	High	Bouteloua gracilis	0.37
2011	8/15/2011 0:00	229	High	Cyperus sp.	0.13
2011	8/15/2011 0:00	229	High	Petalostemum purpureum	199.1
2011	8/15/2011 0:00	229	High	Poa pratensis	0.03
2011	8/15/2011 0:00	229	High	Schizachyrium scoparium	97.4
2011	8/15/2011 0:00	229	Low	Andropogon gerardi	1.2
2011	8/15/2011 0:00	229	Low	Cyperus sp.	0.03
2011	8/15/2011 0:00	229	Low	Koeleria cristata	1.5
2011	8/15/2011 0:00	229	Low	Petalostemum purpureum	127.97
2011	8/15/2011 0:00	229	Low	Poa pratensis	9
2011	8/15/2011 0:00	229	Low	Rumex acetosella	0.03
2011	8/15/2011 0:00	229	Low	Schizachyrium scoparium	76.4
2011	8/15/2011 0:00	229	Low	Sporobolus cryptandrus	0.07
2011	8/15/2011 0:00	230	Control	Aristida basiramea	1.4
2011	8/15/2011 0:00	230	Control	Crepis tectorum	0.23
2011	8/15/2011 0:00	230	Control	Cyperus sp.	0.37
2011	8/15/2011 0:00	230	Control	Digitaria sp.	1.13
2011	8/15/2011 0:00	230	Control	Erigeron canadensis	0.07
2011	8/15/2011 0:00	230	Control	Koeleria cristata	0.57
2011	8/15/2011 0:00	230	Control	Panicum virgatum	34.37
2011	8/15/2011 0:00	230	Control	Rumex acetosella	0.43
2011	8/15/2011 0:00	230	Control	Schizachyrium scoparium	0.3
2011	8/15/2011 0:00	230	Control	Solidago sp.	0.03
2011	8/15/2011 0:00	230	Control	Sorghastrum nutans	3.87
2011	8/15/2011 0:00	230	Control	Sporobolus cryptandrus	0.97
2011	8/15/2011 0:00	230	High	Agropyron repens	2.43
2011	8/15/2011 0:00	230	High	Andropogon gerardi	4.4
2011	8/15/2011 0:00	230	High	Aristida basiramea	0.07
2011	8/15/2011 0:00	230	High	Erigeron canadensis	0.2
2011	8/15/2011 0:00	230	High	Panicum virgatum	93.07
2011	8/15/2011 0:00	230	High	Rumex acetosella	1.43
2011	8/15/2011 0:00	230	High	Schizachyrium scoparium	2.8
2011	8/15/2011 0:00	230	High	Sorghastrum nutans	67.2
2011	8/15/2011 0:00	230	High	Sporobolus cryptandrus	0.23
2011	8/15/2011 0:00	230	Low	Aristida basiramea	2.83
2011	8/15/2011 0:00	230	Low	Bouteloua gracilis	0.43
2011	8/15/2011 0:00	230	Low	Cyperus sp.	0.5
2011	8/15/2011 0:00	230	Low	Euphorbia glyptosperma	0.13
2011	8/15/2011 0:00	230	Low	Panicum virgatum	30.03
2011	8/15/2011 0:00	230	Low	Rumex acetosella	0.03
2011	8/15/2011 0:00	230	Low	Schizachyrium scoparium	0.27
2011	8/15/2011 0:00	230	Low	Sorghastrum nutans	7.4
2011	8/15/2011 0:00	230	Low	Sporobolus cryptandrus	2.83
2011	8/15/2011 0:00	233	Control	Agrostis scabra	0.3
2011	8/15/2011 0:00	233	Control	Andropogon gerardi	3
2011	8/15/2011 0:00	233	Control	Aristida basiramea	11.07
2011	8/15/2011 0:00	233	Control	Bouteloua gracilis	0.8
2011	8/15/2011 0:00	233	Control	Koeleria cristata	1.47
2011	8/15/2011 0:00	233	Control	Liatris aspera	164.23
2011	8/15/2011 0:00	233	Control	Lychnis alba	0.07
2011	8/15/2011 0:00	233	Control	Petalostemum purpureum	114.83
2011	8/15/2011 0:00	233	Control	Petalostemum villosum	0.33
2011	8/15/2011 0:00	233	Control	Poa pratensis	21.43
2011	8/15/2011 0:00	233	Control	Sporobolus cryptandrus	0.23
2011	8/15/2011 0:00	233	High	Aristida basiramea	3.73
2011	8/15/2011 0:00	233	High	Bouteloua gracilis	0.13
2011	8/15/2011 0:00	233	High	Leptoloma cognatum	0.03
2011	8/15/2011 0:00	233	High	Liatris aspera	34.7
2011	8/15/2011 0:00	233	High	Petalostemum purpureum	276.77
2011	8/15/2011 0:00	233	High	Poa pratensis	19.2
2011	8/15/2011 0:00	233	High	Schizachyrium scoparium	0.47
2011	8/15/2011 0:00	233	High	Sorghastrum nutans	2.17
2011	8/15/2011 0:00	233	High	Sporobolus cryptandrus	3.17
2011	8/15/2011 0:00	233	Low	Agrostis scabra	0.4
2011	8/15/2011 0:00	233	Low	Aristida basiramea	1.77
2011	8/15/2011 0:00	233	Low	Bouteloua gracilis	0.43
2011	8/15/2011 0:00	233	Low	Coreopsis palmata	1.5
2011	8/15/2011 0:00	233	Low	Cyperus sp.	1.27
2011	8/15/2011 0:00	233	Low	Digitaria sp.	0.2
2011	8/15/2011 0:00	233	Low	Koeleria cristata	1.3
2011	8/15/2011 0:00	233	Low	Leptoloma cognatum	0.03
2011	8/15/2011 0:00	233	Low	Lespedeza capitata	0.2
2011	8/15/2011 0:00	233	Low	Liatris aspera	151.53
2011	8/15/2011 0:00	233	Low	Lupinus perennis	2.63
2011	8/15/2011 0:00	233	Low	Petalostemum purpureum	75.27
2011	8/15/2011 0:00	233	Low	Poa pratensis	19.2
2011	8/15/2011 0:00	233	Low	Rumex acetosella	0.03
2011	8/15/2011 0:00	233	Low	Schizachyrium scoparium	0.3
2011	8/15/2011 0:00	233	Low	Sorghastrum nutans	1.27
2011	8/15/2011 0:00	233	Low	Sporobolus cryptandrus	2.27
2011	8/15/2011 0:00	237	Control	Agropyron repens	0.73
2011	8/15/2011 0:00	237	Control	Aristida basiramea	21.53
2011	8/15/2011 0:00	237	Control	Baptisia leucantha	0.87
2011	8/15/2011 0:00	237	Control	Bouteloua gracilis	0.1
2011	8/15/2011 0:00	237	Control	Cyperus sp.	1.5
2011	8/15/2011 0:00	237	Control	Digitaria sp.	32.2
2011	8/15/2011 0:00	237	Control	Erigeron canadensis	0.23
2011	8/15/2011 0:00	237	Control	Euphorbia glyptosperma	0.03
2011	8/15/2011 0:00	237	Control	Koeleria cristata	0.57
2011	8/15/2011 0:00	237	Control	Lupinus perennis	0.03
2011	8/15/2011 0:00	237	Control	Poa pratensis	7.07
2011	8/15/2011 0:00	237	Control	Sorghastrum nutans	1.87
2011	8/15/2011 0:00	237	Control	Taraxicum officinalis	0.9
2011	8/15/2011 0:00	237	High	Agropyron repens	0.93
2011	8/15/2011 0:00	237	High	Aristida basiramea	15.87
2011	8/15/2011 0:00	237	High	Asclepias tuberosa	0.03
2011	8/15/2011 0:00	237	High	Cyperus sp.	9.2
2011	8/15/2011 0:00	237	High	Digitaria sp.	89.5
2011	8/15/2011 0:00	237	High	Euphorbia glyptosperma	0.53
2011	8/15/2011 0:00	237	High	Lespedeza capitata	0.07
2011	8/15/2011 0:00	237	High	Mollugo verticillata	0.2
2011	8/15/2011 0:00	237	High	Physalis virginiana	14.67
2011	8/15/2011 0:00	237	High	Poa pratensis	5.57
2011	8/15/2011 0:00	237	High	Schizachyrium scoparium	0.77
2011	8/15/2011 0:00	237	High	Sorghastrum nutans	4.77
2011	8/15/2011 0:00	237	Low	Agropyron repens	1.1
2011	8/15/2011 0:00	237	Low	Aristida basiramea	16.67
2011	8/15/2011 0:00	237	Low	Carex sp.	0.33
2011	8/15/2011 0:00	237	Low	Cyperus sp.	6.77
2011	8/15/2011 0:00	237	Low	Digitaria sp.	30.33
2011	8/15/2011 0:00	237	Low	Koeleria cristata	0.07
2011	8/15/2011 0:00	237	Low	Lupinus perennis	0.33
2011	8/15/2011 0:00	237	Low	Poa pratensis	2.67
2011	8/15/2011 0:00	237	Low	Schizachyrium scoparium	1.77
2011	8/15/2011 0:00	237	Low	Sorghastrum nutans	18.4
2011	8/15/2011 0:00	237	Low	Taraxicum officinalis	0.03
2011	8/15/2011 0:00	249	Control	Achillea millefolium(lanulosa)	0.23
2011	8/15/2011 0:00	249	Control	Andropogon gerardi	21.63
2011	8/15/2011 0:00	249	Control	Bouteloua curtipendula	0.97
2011	8/15/2011 0:00	249	Control	Bouteloua gracilis	5.33
2011	8/15/2011 0:00	249	Control	Coreopsis palmata	3.83
2011	8/15/2011 0:00	249	Control	Crepis tectorum	0.8
2011	8/15/2011 0:00	249	Control	Erigeron canadensis	0.03
2011	8/15/2011 0:00	249	Control	Koeleria cristata	12.43
2011	8/15/2011 0:00	249	Control	Lespedeza capitata	8.83
2011	8/15/2011 0:00	249	Control	Lupinus perennis	111.57
2011	8/15/2011 0:00	249	Control	Panicum oligosanthes	4.3
2011	8/15/2011 0:00	249	Control	Petalostemum candidum	2.23
2011	8/15/2011 0:00	249	Control	Poa pratensis	53.77
2011	8/15/2011 0:00	249	Control	Schizachyrium scoparium	28.27
2011	8/15/2011 0:00	249	Control	Solidago nemoralis	7.23
2011	8/15/2011 0:00	249	Control	Sporobolus cryptandrus	4.43
2011	8/15/2011 0:00	249	High	Achillea millefolium(lanulosa)	1
2011	8/15/2011 0:00	249	High	Andropogon gerardi	52.97
2011	8/15/2011 0:00	249	High	Asclepias tuberosa	4.87
2011	8/15/2011 0:00	249	High	Bouteloua curtipendula	3.43
2011	8/15/2011 0:00	249	High	Bouteloua gracilis	25.83
2011	8/15/2011 0:00	249	High	Crepis tectorum	0.5
2011	8/15/2011 0:00	249	High	Koeleria cristata	0.1
2011	8/15/2011 0:00	249	High	Lespedeza capitata	50.17
2011	8/15/2011 0:00	249	High	Lupinus perennis	69.8
2011	8/15/2011 0:00	249	High	Petalostemum candidum	6.73
2011	8/15/2011 0:00	249	High	Petalostemum purpureum	137.3
2011	8/15/2011 0:00	249	High	Poa pratensis	55.23
2011	8/15/2011 0:00	249	High	Polygonum convolvulus	0.37
2011	8/15/2011 0:00	249	High	Schizachyrium scoparium	24.87
2011	8/15/2011 0:00	249	High	Sorghastrum nutans	31.57
2011	8/15/2011 0:00	249	Low	Andropogon gerardi	66.53
2011	8/15/2011 0:00	249	Low	Asclepias tuberosa	6.27
2011	8/15/2011 0:00	249	Low	Bouteloua curtipendula	0.97
2011	8/15/2011 0:00	249	Low	Bouteloua gracilis	2.43
2011	8/15/2011 0:00	249	Low	Coreopsis palmata	45.07
2011	8/15/2011 0:00	249	Low	Crepis tectorum	0.1
2011	8/15/2011 0:00	249	Low	Lespedeza capitata	4.97
2011	8/15/2011 0:00	249	Low	Lupinus perennis	40.77
2011	8/15/2011 0:00	249	Low	Panicum virgatum	1.83
2011	8/15/2011 0:00	249	Low	Petalostemum candidum	6.3
2011	8/15/2011 0:00	249	Low	Petalostemum purpureum	50.17
2011	8/15/2011 0:00	249	Low	Poa pratensis	25.43
2011	8/15/2011 0:00	249	Low	Schizachyrium scoparium	100.77
2011	8/15/2011 0:00	249	Low	Solidago rigida	34.4
2011	8/15/2011 0:00	249	Low	Sorghastrum nutans	9
2011	8/15/2011 0:00	253	Control	Achillea millefolium(lanulosa)	10.77
2011	8/15/2011 0:00	253	Control	Amorpha canescens	0.27
2011	8/15/2011 0:00	253	Control	Andropogon gerardi	71.8
2011	8/15/2011 0:00	253	Control	cyperus sp.	1.23
2011	8/15/2011 0:00	253	Control	Koeleria cristata	0.57
2011	8/15/2011 0:00	253	Control	Lespedeza capitata	26.2
2011	8/15/2011 0:00	253	Control	Liatris aspera	14.8
2011	8/15/2011 0:00	253	Control	Lupinus perennis	57.6
2011	8/15/2011 0:00	253	Control	Panicum oligosanthes	0.97
2011	8/15/2011 0:00	253	Control	Panicum virgatum	3.17
2011	8/15/2011 0:00	253	Control	Petalostemum purpureum	56.17
2011	8/15/2011 0:00	253	Control	Poa pratensis	67.63
2011	8/15/2011 0:00	253	Control	Schizachyrium scoparium	88.3
2011	8/15/2011 0:00	253	Control	Sorghastrum nutans	21.63
2011	8/15/2011 0:00	253	High	Andropogon gerardi	89.93
2011	8/15/2011 0:00	253	High	Koeleria cristata	0.5
2011	8/15/2011 0:00	253	High	Lespedeza capitata	36.83
2011	8/15/2011 0:00	253	High	Liatris aspera	23.2
2011	8/15/2011 0:00	253	High	Lupinus perennis	86.57
2011	8/15/2011 0:00	253	High	Oxybaphus hirsutus	0.2
2011	8/15/2011 0:00	253	High	Panicum oligosanthes	0.03
2011	8/15/2011 0:00	253	High	Panicum virgatum	18.97
2011	8/15/2011 0:00	253	High	Petalostemum purpureum	244.4
2011	8/15/2011 0:00	253	High	Poa pratensis	42.3
2011	8/15/2011 0:00	253	High	Schizachyrium scoparium	20.27
2011	8/15/2011 0:00	253	High	Sorghastrum nutans	3.57
2011	8/15/2011 0:00	253	Low	Achillea millefolium(lanulosa)	0.77
2011	8/15/2011 0:00	253	Low	Amorpha canescens	56.57
2011	8/15/2011 0:00	253	Low	Andropogon gerardi	18.83
2011	8/15/2011 0:00	253	Low	Lespedeza capitata	26.63
2011	8/15/2011 0:00	253	Low	Lupinus perennis	48.97
2011	8/15/2011 0:00	253	Low	Monarda fistulosa	21.63
2011	8/15/2011 0:00	253	Low	Oxybaphus hirsutus	0.93
2011	8/15/2011 0:00	253	Low	Panicum oligosanthes	0.03
2011	8/15/2011 0:00	253	Low	Panicum virgatum	2.07
2011	8/15/2011 0:00	253	Low	Petalostemum purpureum	22.77
2011	8/15/2011 0:00	253	Low	Poa pratensis	55.4
2011	8/15/2011 0:00	253	Low	Schizachyrium scoparium	60.37
2011	8/15/2011 0:00	253	Low	Sorghastrum nutans	1.07
2011	8/15/2011 0:00	253	Low	Taraxicum officinalis	0.03
2011	8/15/2011 0:00	262	Control	Achillea millefolium(lanulosa)	4
2011	8/15/2011 0:00	262	Control	Amorpha canescens	67.3
2011	8/15/2011 0:00	262	Control	Andropogon gerardi	124.2
2011	8/15/2011 0:00	262	Control	Bouteloua gracilis	18.87
2011	8/15/2011 0:00	262	Control	Coreopsis palmata	44.7
2011	8/15/2011 0:00	262	Control	Cyperus sp.	1.9
2011	8/15/2011 0:00	262	Control	Lespedeza capitata	57.03
2011	8/15/2011 0:00	262	Control	Lupinus perennis	48.7
2011	8/15/2011 0:00	262	Control	Panicum oligosanthes	0.27
2011	8/15/2011 0:00	262	Control	Panicum virgatum	1.3
2011	8/15/2011 0:00	262	Control	Petalostemum candidum	3.17
2011	8/15/2011 0:00	262	Control	Petalostemum purpureum	49.7
2011	8/15/2011 0:00	262	Control	Poa pratensis	35.4
2011	8/15/2011 0:00	262	Control	Schizachyrium scoparium	77.27
2011	8/15/2011 0:00	262	Control	Solidago nemoralis	20.43
2011	8/15/2011 0:00	262	Control	Sorghastrum nutans	19.23
2011	8/15/2011 0:00	262	High	Achillea millefolium(lanulosa)	3.37
2011	8/15/2011 0:00	262	High	Agropyron repens	6.07
2011	8/15/2011 0:00	262	High	Andropogon gerardi	54.1
2011	8/15/2011 0:00	262	High	Bouteloua gracilis	12.03
2011	8/15/2011 0:00	262	High	Cyperus sp.	0.4
2011	8/15/2011 0:00	262	High	Koeleria cristata	0.17
2011	8/15/2011 0:00	262	High	Lespedeza capitata	41.67
2011	8/15/2011 0:00	262	High	Lupinus perennis	92.37
2011	8/15/2011 0:00	262	High	Panicum virgatum	0.13
2011	8/15/2011 0:00	262	High	Petalostemum villosum	85.03
2011	8/15/2011 0:00	262	High	Poa pratensis	8.37
2011	8/15/2011 0:00	262	High	Schizachyrium scoparium	65.67
2011	8/15/2011 0:00	262	High	Solidago rigida	115.03
2011	8/15/2011 0:00	262	High	Sorghastrum nutans	15.2
2011	8/15/2011 0:00	262	High	Sporobolus cryptandrus	0.57
2011	8/15/2011 0:00	262	High	Taraxicum officinalis	0.03
2011	8/15/2011 0:00	262	Low	Achillea millefolium(lanulosa)	0.47
